0,0.0,0.0,-0.2,-0.2742857142857143,-0.49142857142857144,-0.49142857142857144,-0.6228571428571429,-0.7028571428571428,-0.6228571428571429,-0.9028571428571428,-0.7314285714285714,-0.4057142857142857,-1.0,-0.21714285714285714,-0.8857142857142857,-0.17142857142857143,-0.76,-0.22285714285714286,-0.6971428571428572,-0.2,-0.9714285714285714,-0.03428571428571429,-0.8457142857142858,-0.011428571428571429,-0.7085714285714285,-0.06285714285714286,-0.6342857142857142,0.011428571428571429,-0.88,0.14285714285714285,-0.76,0.15428571428571428,-0.6342857142857142,0.10285714285714286,-0.5542857142857143,0.21142857142857144,-0.7657142857142857,0.2857142857142857,-0.6514285714285715,0.28,-0.5314285714285715,0.24
0,0.0,0.0,-0.19883040935672514,-0.27485380116959063,-0.47953216374269003,-0.5029239766081871,-0.6257309941520468,-0.7192982456140351,-0.631578947368421,-0.9239766081871345,-0.7368421052631579,-0.42105263157894735,-1.0,-0.19883040935672514,-0.8771929824561403,-0.14035087719298245,-0.7602339181286549,-0.19298245614035087,-0.7017543859649122,-0.19883040935672514,-0.9707602339181286,0.005847953216374269,-0.8362573099415205,0.029239766081871343,-0.7017543859649122,-0.03508771929824561,-0.631578947368421,0.017543859649122806,-0.8771929824561403,0.1871345029239766,-0.7485380116959064,0.19298245614035087,-0.6198830409356725,0.1286549707602339,-0.543859649122807,0.23391812865497075,-0.7368421052631579,0.3333333333333333,-0.6140350877192983,0.3216374269005848,-0.49122807017543857,0.26900584795321636
0,0.0,0.0,-0.1907514450867052,-0.2832369942196532,-0.47398843930635837,-0.5086705202312138,-0.6242774566473989,-0.7225433526011561,-0.6242774566473989,-0.9248554913294798,-0.7283236994219653,-0.4161849710982659,-1.0,-0.20809248554913296,-0.8728323699421965,-0.1676300578034682,-0.7514450867052023,-0.2254335260115607,-0.6878612716763006,-0.1907514450867052,-0.9595375722543352,-0.017341040462427744,-0.8208092485549133,0.0,-0.6878612716763006,-0.06358381502890173,-0.6242774566473989,0.028901734104046242,-0.8728323699421965,0.15606936416184972,-0.7341040462427746,0.15606936416184972,-0.6011560693641619,0.10404624277456648,-0.5433526011560693,0.23121387283236994,-0.7456647398843931,0.3063583815028902,-0.6184971098265896,0.2947976878612717,-0.4913294797687861,0.24855491329479767
0,0.0,0.0,-0.2023121387283237,-0.2774566473988439,-0.48554913294797686,-0.48554913294797686,-0.630057803468208,-0.6936416184971098,-0.6416184971098265,-0.8959537572254336,-0.7283236994219653,-0.3988439306358382,-1.0,-0.18497109826589594,-0.8670520231213873,-0.14450867052023122,-0.7514450867052023,-0.20809248554913296,-0.6878612716763006,-0.1791907514450867,-0.9595375722543352,0.005780346820809248,-0.8265895953757225,0.017341040462427744,-0.6936416184971098,-0.046242774566473986,-0.6184971098265896,0.03468208092485549,-0.8728323699421965,0.1791907514450867,-0.7341040462427746,0.1791907514450867,-0.6011560693641619,0.12138728323699421,-0.5260115606936416,0.24277456647398843,-0.7341040462427746,0.3236994219653179,-0.6069364161849711,0.31213872832369943,-0.48554913294797686,0.2658959537572254
0,0.0,0.0,-0.19883040935672514,-0.26900584795321636,-0.4853801169590643,-0.47953216374269003,-0.631578947368421,-0.6900584795321637,-0.6432748538011696,-0.8947368421052632,-0.7368421052631579,-0.391812865497076,-1.0,-0.17543859649122806,-0.8713450292397661,-0.1286549707602339,-0.7543859649122807,-0.19298245614035087,-0.6900584795321637,-0.17543859649122806,-0.9590643274853801,0.017543859649122806,-0.8304093567251462,0.03508771929824561,-0.695906432748538,-0.029239766081871343,-0.6198830409356725,0.04678362573099415,-0.8713450292397661,0.19298245614035087,-0.7368421052631579,0.19883040935672514,-0.6081871345029239,0.14035087719298245,-0.5263157894736842,0.25146198830409355,-0.7368421052631579,0.3391812865497076,-0.6140350877192983,0.3333333333333333,-0.49122807017543857,0.28654970760233917
0,0.0,0.0,-0.2046783625730994,-0.2631578947368421,-0.49122807017543857,-0.4678362573099415,-0.631578947368421,-0.672514619883041,-0.6432748538011696,-0.8713450292397661,-0.7368421052631579,-0.38011695906432746,-1.0,-0.16374269005847952,-0.8713450292397661,-0.12280701754385964,-0.7543859649122807,-0.1871345029239766,-0.6900584795321637,-0.16374269005847952,-0.9590643274853801,0.023391812865497075,-0.8245614035087719,0.04093567251461988,-0.695906432748538,-0.023391812865497075,-0.6140350877192983,0.05847953216374269,-0.8771929824561403,0.19883040935672514,-0.7368421052631579,0.19883040935672514,-0.6023391812865497,0.14035087719298245,-0.52046783625731,0.2631578947368421,-0.7368421052631579,0.34502923976608185,-0.6140350877192983,0.3333333333333333,-0.4853801169590643,0.28654970760233917
0,0.0,0.0,-0.19411764705882353,-0.27647058823529413,-0.4764705882352941,-0.5,-0.6058823529411764,-0.7176470588235294,-0.6058823529411764,-0.9235294117647059,-0.711764705882353,-0.43529411764705883,-1.0,-0.21764705882352942,-0.8647058823529412,-0.17647058823529413,-0.7411764705882353,-0.2411764705882353,-0.6705882352941176,-0.21764705882352942,-0.9705882352941176,-0.03529411764705882,-0.8235294117647058,-0.011764705882352941,-0.6882352941176471,-0.07647058823529412,-0.6058823529411764,0.0058823529411764705,-0.8823529411764706,0.14705882352941177,-0.7411764705882353,0.15294117647058825,-0.6,0.09411764705882353,-0.5235294117647059,0.21764705882352942,-0.7470588235294118,0.29411764705882354,-0.6235294117647059,0.28823529411764703,-0.49411764705882355,0.24705882352941178
0,0.0,0.0,-0.18562874251497005,-0.2634730538922156,-0.46706586826347307,-0.49700598802395207,-0.5868263473053892,-0.718562874251497,-0.5568862275449101,-0.9221556886227545,-0.6766467065868264,-0.47305389221556887,-1.0,-0.25149700598802394,-0.874251497005988,-0.17964071856287425,-0.7425149700598802,-0.23353293413173654,-0.6347305389221557,-0.2634730538922156,-0.9700598802395209,-0.04790419161676647,-0.8263473053892215,-0.023952095808383235,-0.688622754491018,-0.08982035928143713,-0.5688622754491018,-0.041916167664670656,-0.8982035928143712,0.1317365269461078,-0.7485029940119761,0.1377245508982036,-0.6047904191616766,0.07784431137724551,-0.49101796407185627,0.17365269461077845,-0.7604790419161677,0.2754491017964072,-0.6287425149700598,0.2694610778443114,-0.49700598802395207,0.2275449101796407
0,0.0,0.0,-0.18452380952380953,-0.2619047619047619,-0.4523809523809524,-0.5,-0.5773809523809523,-0.7202380952380952,-0.5416666666666666,-0.9226190476190477,-0.6547619047619048,-0.5,-1.0,-0.2857142857142857,-0.8690476190476191,-0.19642857142857142,-0.7380952380952381,-0.25,-0.6190476190476191,-0.30357142857142855,-0.9702380952380952,-0.08333333333333333,-0.8273809523809523,-0.041666666666666664,-0.6964285714285714,-0.10714285714285714,-0.5595238095238095,-0.08928571428571429,-0.8988095238095238,0.09523809523809523,-0.7440476190476191,0.1130952380952381,-0.6071428571428571,0.047619047619047616,-0.48214285714285715,0.13095238095238096,-0.7559523809523809,0.24404761904761904,-0.625,0.23809523809523808,-0.49404761904761907,0.19047619047619047
0,0.0,0.0,-0.16770186335403728,-0.2732919254658385,-0.4472049689440994,-0.5279503105590062,-0.5714285714285714,-0.7577639751552795,-0.5217391304347826,-0.968944099378882,-0.6211180124223602,-0.5590062111801242,-1.0,-0.33540372670807456,-0.8757763975155279,-0.2484472049689441,-0.7267080745341615,-0.2981366459627329,-0.5652173913043478,-0.36024844720496896,-0.9751552795031055,-0.12422360248447205,-0.8260869565217391,-0.08695652173913043,-0.6832298136645962,-0.15527950310559005,-0.5031055900621118,-0.14285714285714285,-0.8944099378881988,0.055900621118012424,-0.7329192546583851,0.07453416149068323,-0.5900621118012422,0.006211180124223602,-0.42857142857142855,0.08695652173913043,-0.7453416149068323,0.2111801242236025,-0.6086956521739131,0.2111801242236025,-0.4720496894409938,0.16149068322981366
